Jahr;Monat;Tag;Umsatz;Bodenrinnen;Duschrinnen
2021;April;9;3171,05;634,21;2536,84
2021;April;10;3923,58;784,72;3138,87
2021;April;11;4126,96;825,39;3301,57
2021;April;12;2715,74;543,15;2172,59
2021;April;13;2378,44;475,69;1902,75
2021;April;14;2547,92;509,58;2038,34
2021;April;15;2614,38;522,88;2091,5
2021;April;16;2731,62;546,32;2185,3
2021;April;17;2447,29;489,46;1957,83
2021;April;18;3563,38;712,68;2850,71
2021;April;19;2415,09;483,02;1932,07
2021;April;20;3150,34;630,07;2520,27
2021;April;21;3145,66;629,13;2516,53
2021;April;22;3353,26;670,65;2682,61
2021;April;23;2584,18;516,84;2067,34
2021;April;24;3216,71;643,34;2573,37
2021;April;25;3374,12;674,82;2699,29
2021;April;26;3239,63;647,93;2591,7
2021;April;27;3649,85;729,97;2919,88
2021;April;28;3384,3;676,86;2707,44
2021;April;29;3734,1;746,82;2987,28
2021;April;30;3093,17;618,63;2474,53
2021;May;1;2778,31;555,66;2222,65
2021;May;2;3346,46;669,29;2677,17
2021;May;3;2435,56;487,11;1948,45
2021;May;4;4068,97;813,79;3255,18
2021;May;5;4243,06;848,61;3394,45
2021;May;6;4298,91;859,78;3439,13
2021;May;7;4224,17;844,83;3379,33
2021;May;8;3167,89;633,58;2534,31
2021;May;9;2952,72;590,54;2362,17
2021;May;10;2636,78;527,36;2109,43
2021;May;11;3933,13;786,63;3146,51
2021;May;12;3796,24;759,25;3036,99
2021;May;13;3736,95;747,39;2989,56
2021;May;14;4327,24;865,45;3461,79
2021;May;15;4083,68;816,74;3266,94
2021;May;16;3061,46;612,29;2449,17
2021;May;17;3722,88;744,58;2978,3
2021;May;18;3034,83;606,97;2427,86
2021;May;19;4192,67;838,53;3354,13
2021;May;20;3480,34;696,07;2784,27
2021;May;21;3319,63;663,93;2655,71
2021;May;22;4283,46;856,69;3426,77
2021;May;23;3573,61;714,72;2858,89
2021;May;24;3009,44;601,89;2407,55
2021;May;25;4401,11;880,22;3520,89
2021;May;26;3104,48;620,9;2483,58
2021;May;27;2699,16;539,83;2159,33
2021;May;28;2630,59;526,12;2104,47
2021;May;29;4220,49;844,1;3376,39
2021;May;30;2754,72;550,94;2203,78
2021;May;31;4172,91;834,58;3338,33
2021;June;1;2465,02;493,0;1972,01
2021;June;2;4173,94;834,79;3339,15
2021;June;3;3407,51;681,5;2726,01
2021;June;4;4397,09;879,42;3517,68
2021;June;5;4792,48;958,5;3833,98
2021;June;6;4433,49;886,7;3546,79
2021;June;7;2624,77;524,95;2099,82
2021;June;8;3728,55;745,71;2982,84
2021;June;9;3559,88;711,98;2847,9
2021;June;10;3308,25;661,65;2646,6
2021;June;11;2681,04;536,21;2144,83
2021;June;12;2964,95;592,99;2371,96
2021;June;13;4402,82;880,56;3522,25
2021;June;14;2749,45;549,89;2199,56
2021;June;15;4121,82;824,36;3297,45
2021;June;16;4716,1;943,22;3772,88
2021;June;17;4206,04;841,21;3364,83
2021;June;18;2998,19;599,64;2398,55
2021;June;19;3446,91;689,38;2757,52
2021;June;20;3340,49;668,1;2672,39
2021;June;21;3689,59;737,92;2951,67
2021;June;22;3757,99;751,6;3006,39
2021;June;23;3465,62;693,12;2772,5
2021;June;24;3080,61;616,12;2464,49
2021;June;25;2826,42;565,28;2261,14
2021;June;26;4636,39;927,28;3709,11
2021;June;27;3598,49;719,7;2878,8
2021;June;28;4383,47;876,69;3506,78
2021;June;29;4598,54;919,71;3678,83
2021;June;30;2614,93;522,99;2091,94
2021;July;1;4061,43;812,29;3249,14
2021;July;2;2996,18;599,24;2396,94
2021;July;3;3999,25;799,85;3199,4
2021;July;4;3019,43;603,89;2415,55
2021;July;5;3474,49;694,9;2779,59
2021;July;6;4012,2;802,44;3209,76
2021;July;7;3607,66;721,53;2886,13
2021;July;8;4086,67;817,33;3269,33
2021;July;9;2680,63;536,13;2144,51
2021;July;10;3732,74;746,55;2986,19
2021;July;11;2742,59;548,52;2194,07
2021;July;12;3046,92;609,38;2437,54
2021;July;13;3559,59;711,92;2847,67
2021;July;14;4374,86;874,97;3499,89
2021;July;15;4160,41;832,08;3328,33
2021;July;16;3720,41;744,08;2976,33
2021;July;17;4411,08;882,22;3528,86
2021;July;18;2453,17;490,63;1962,54
2021;July;19;2705,21;541,04;2164,17
2021;July;20;4110,59;822,12;3288,47
2021;July;21;4048,93;809,79;3239,15
2021;July;22;4420,29;884,06;3536,23
2021;July;23;3868,78;773,76;3095,02
2021;July;24;2362,96;472,59;1890,37
2021;July;25;3389,92;677,98;2711,94
2021;July;26;4171,8;834,36;3337,44
2021;July;27;3091,56;618,31;2473,25
2021;July;28;2817,48;563,5;2253,98
2021;July;29;3627,81;725,56;2902,25
2021;July;30;3170,75;634,15;2536,6
2021;July;31;4498,06;899,61;3598,45
2021;August;1;3701,47;740,29;2961,17
2021;August;2;2681,03;536,21;2144,83
2021;August;3;3530,48;706,1;2824,38
2021;August;4;2590,34;518,07;2072,27
2021;August;5;3197,28;639,46;2557,83
2021;August;6;2927,79;585,56;2342,23
2021;August;7;3021,26;604,25;2417,01
2021;August;8;3877,11;775,42;3101,69
2021;August;9;2469,17;493,83;1975,33
2021;August;10;4554,55;910,91;3643,64
2021;August;11;3035,74;607,15;2428,6
2021;August;12;3358,53;671,71;2686,82
2021;August;13;2861,28;572,26;2289,03
2021;August;14;3111,23;622,25;2488,98
2021;August;15;2657,24;531,45;2125,8
2021;August;16;3623,94;724,79;2899,15
2021;August;17;3622,63;724,53;2898,1
2021;August;18;4376,61;875,32;3501,29
2021;August;19;2497,18;499,44;1997,74
2021;August;20;3527,72;705,54;2822,17
2021;August;21;4341,0;868,2;3472,8
2021;August;22;3672,07;734,41;2937,66
2021;August;23;3828,32;765,66;3062,66
2021;August;24;3728,99;745,8;2983,19
2021;August;25;2759,95;551,99;2207,96
2021;August;26;3500,73;700,15;2800,58
2021;August;27;4198,91;839,78;3359,13
2021;August;28;4560,83;912,17;3648,66
2021;August;29;3834,84;766,97;3067,87
2021;August;30;3710,53;742,11;2968,42
2021;August;31;3446,1;689,22;2756,88
2021;September;1;4083,18;816,64;3266,54
2021;September;2;2736,46;547,29;2189,17
2021;September;3;4269,09;853,82;3415,27
2021;September;4;2563,11;512,62;2050,48
2021;September;5;4406,12;881,22;3524,89
2021;September;6;4097,1;819,42;3277,68
2021;September;7;3033,04;606,61;2426,44
2021;September;8;2475,98;495,2;1980,78
2021;September;9;4444,83;888,97;3555,87
2021;September;10;3153,96;630,79;2523,17
2021;September;11;3359,18;671,84;2687,34
2021;September;12;2679,31;535,86;2143,45
2021;September;13;3514,4;702,88;2811,52
2021;September;14;3419,3;683,86;2735,44
2021;September;15;3486,2;697,24;2788,96
2021;September;16;3822,7;764,54;3058,16
2021;September;17;2365,86;473,17;1892,69
2021;September;18;2848,93;569,79;2279,14
2021;September;19;3259,73;651,95;2607,78
2021;September;20;3957,47;791,49;3165,97
2021;September;21;3229,66;645,93;2583,73
2021;September;22;2925,21;585,04;2340,17
2021;September;23;3094,22;618,84;2475,38
2021;September;24;2946,98;589,4;2357,59
2021;September;25;2649,76;529,95;2119,81
2021;September;26;2547,82;509,56;2038,25
2021;September;27;3221,21;644,24;2576,97
2021;September;28;3595,8;719,16;2876,64
2021;September;29;3891,27;778,25;3113,01
2021;September;30;2745,8;549,16;2196,64
2021;October;1;3505,82;701,16;2804,66
2021;October;2;2433,69;486,74;1946,95
2021;October;3;3170,01;634,0;2536,01
2021;October;4;3907,67;781,53;3126,14
2021;October;5;2338,78;467,76;1871,02
2021;October;6;4208,58;841,72;3366,86
2021;October;7;2521,91;504,38;2017,53
2021;October;8;2878,57;575,71;2302,86
2021;October;9;2548,89;509,78;2039,12
2021;October;10;4356,72;871,34;3485,38
2021;October;11;2768,94;553,79;2215,15
2021;October;12;3310,83;662,17;2648,67
2021;October;13;3003,56;600,71;2402,85
2021;October;14;2954,31;590,86;2363,45
2021;October;15;2381,61;476,32;1905,29
2021;October;16;3833,82;766,76;3067,06
2021;October;17;2607,21;521,44;2085,77
2021;October;18;4159,81;831,96;3327,85
2021;October;19;3369,34;673,87;2695,47
2021;October;20;2517,53;503,51;2014,02
2021;October;21;2398,02;479,6;1918,42
2021;October;22;2606,32;521,26;2085,05
2021;October;23;3009,12;601,82;2407,29
2021;October;24;3029,76;605,95;2423,81
2021;October;25;4028,59;805,72;3222,87
2021;October;26;4095,61;819,12;3276,49
2021;October;27;2524,05;504,81;2019,24
2021;October;28;4215,03;843,01;3372,02
2021;October;29;3633,18;726,64;2906,54
2021;October;30;3402,34;680,47;2721,87
2021;October;31;3396,07;679,21;2716,85
2021;November;1;3159,27;631,85;2527,42
2021;November;2;2682,15;536,43;2145,72
2021;November;3;2307,05;461,41;1845,64
2021;November;4;2783,39;556,68;2226,71
2021;November;5;2726,23;545,25;2180,98
2021;November;6;3951,4;790,28;3161,12
2021;November;7;3115,83;623,17;2492,67
2021;November;8;3214,2;642,84;2571,36
2021;November;9;2948,3;589,66;2358,64
2021;November;10;3693,0;738,6;2954,4
2021;November;11;3430,5;686,1;2744,4
2021;November;12;2565,5;513,1;2052,4
2021;November;13;2135,88;427,18;1708,71
2021;November;14;3898,68;779,74;3118,95
2021;November;15;2904,21;580,84;2323,37
2021;November;16;3142,4;628,48;2513,92
2021;November;17;3188,43;637,69;2550,74
2021;November;18;3210,72;642,14;2568,58
2021;November;19;2447,91;489,58;1958,33
2021;November;20;2004,92;400,98;1603,94
2021;November;21;3646,47;729,29;2917,17
2021;November;22;3105,81;621,16;2484,65
2021;November;23;3173,92;634,78;2539,14
2021;November;24;3122,06;624,41;2497,65
2021;November;25;3233,35;646,67;2586,68
2021;November;26;2233,64;446,73;1786,91
2021;November;27;3534,03;706,81;2827,23
2021;November;28;2313,5;462,7;1850,8
2021;November;29;3845,93;769,19;3076,74
2021;November;30;3654,81;730,96;2923,85
2021;December;1;3970,66;794,13;3176,53
2021;December;2;2703,2;540,64;2162,56
2021;December;3;3388,95;677,79;2711,16
2021;December;4;3948,43;789,69;3158,74
2021;December;5;2081,52;416,3;1665,21
2021;December;6;2832,74;566,55;2266,19
2021;December;7;3361,78;672,36;2689,43
2021;December;8;2197,19;439,44;1757,76
2021;December;9;3411,14;682,23;2728,91
2021;December;10;2486,76;497,35;1989,41
2021;December;11;3895,09;779,02;3116,07
2021;December;12;3091,72;618,34;2473,38
2021;December;13;3346,45;669,29;2677,16
2021;December;14;3150,99;630,2;2520,79
2021;December;15;2402,36;480,47;1921,89
2021;December;16;3377,97;675,59;2702,38
2021;December;17;3658,59;731,72;2926,87
2021;December;18;3565,07;713,01;2852,06
2021;December;19;3961,36;792,27;3169,09
2021;December;20;2681,13;536,23;2144,91
2021;December;21;3381,44;676,29;2705,15
2021;December;22;3714,58;742,92;2971,66
2021;December;23;2709,93;541,99;2167,94
2021;December;24;3858,27;771,65;3086,62
2021;December;25;3722,05;744,41;2977,64
2021;December;26;3840,57;768,11;3072,46
2021;December;27;3413,01;682,6;2730,41
2021;December;28;3675,68;735,14;2940,55
2021;December;29;3303,48;660,7;2642,78
2021;December;30;3710,55;742,11;2968,44
2021;December;31;2213,03;442,61;1770,42
2022;January;1;2163,15;432,63;1730,52
2022;January;2;3774,84;754,97;3019,87
2022;January;3;3496,93;699,39;2797,55
2022;January;4;2699,18;539,84;2159,34
2022;January;5;2111,97;422,39;1689,57
2022;January;6;3005,98;601,2;2404,78
2022;January;7;2481,84;496,37;1985,48
2022;January;8;3734,05;746,81;2987,24
2022;January;9;3273,92;654,78;2619,14
2022;January;10;3822,72;764,54;3058,18
2022;January;11;2457,97;491,59;1966,38
2022;January;12;2675,18;535,04;2140,14
2022;January;13;3881,22;776,24;3104,97
2022;January;14;3348,25;669,65;2678,6
2022;January;15;2358,02;471,6;1886,42
2022;January;16;2988,81;597,76;2391,05
2022;January;17;3540,66;708,13;2832,52
2022;January;18;2367,82;473,56;1894,26
2022;January;19;3752,54;750,51;3002,03
2022;January;20;2665,2;533,04;2132,16
2022;January;21;2368,87;473,77;1895,09
2022;January;22;2081,94;416,39;1665,55
2022;January;23;3203,68;640,74;2562,95
2022;January;24;3549,14;709,83;2839,31
2022;January;25;2135,62;427,12;1708,5
2022;January;26;3726,32;745,26;2981,05
2022;January;27;3969,97;793,99;3175,97
2022;January;28;2192,47;438,49;1753,98
2022;January;29;2046,84;409,37;1637,48
2022;January;30;2674,27;534,85;2139,42
2022;January;31;3097,22;619,44;2477,78
2022;February;1;2879,66;575,93;2303,73
2022;February;2;4037,87;807,57;3230,3
2022;February;3;4329,99;866,0;3463,99
2022;February;4;2708,85;541,77;2167,08
2022;February;5;4561,45;912,29;3649,16
2022;February;6;2570,99;514,2;2056,79
2022;February;7;4393,13;878,63;3514,51
2022;February;8;2759,46;551,89;2207,57
2022;February;9;3977,43;795,49;3181,95
2022;February;10;4744,3;948,86;3795,44
2022;February;11;4439,73;887,95;3551,78
2022;February;12;2722,06;544,41;2177,65
2022;February;13;3617,46;723,49;2893,97
2022;February;14;4443,4;888,68;3554,72
2022;February;15;4106,79;821,36;3285,43
2022;February;16;3763,43;752,69;3010,74
2022;February;17;3963,14;792,63;3170,51
2022;February;18;3665,36;733,07;2932,29
2022;February;19;3333,56;666,71;2666,85
2022;February;20;2892,05;578,41;2313,64
2022;February;21;2497,0;499,4;1997,6
2022;February;22;3703,2;740,64;2962,56
2022;February;23;3081,18;616,24;2464,94
2022;February;24;3649,95;729,99;2919,96
2022;February;25;3289,73;657,95;2631,78
2022;February;26;2877,16;575,43;2301,73
2022;February;27;4404,39;880,88;3523,51
2022;February;28;4513,76;902,75;3611,01
2022;March;1;3118,27;623,65;2494,61
2022;March;2;2695,74;539,15;2156,59
2022;March;3;2630,72;526,14;2104,58
2022;March;4;4337,35;867,47;3469,88
2022;March;5;3926,77;785,35;3141,41
2022;March;6;2474,6;494,92;1979,68
2022;March;7;2523,46;504,69;2018,77
2022;March;8;2706,9;541,38;2165,52
2022;March;9;2348,78;469,76;1879,03
2022;March;10;4052,53;810,51;3242,02
2022;March;11;3983,67;796,73;3186,93
2022;March;12;3237,86;647,57;2590,28
2022;March;13;3797,84;759,57;3038,28
2022;March;14;3203,58;640,72;2562,87
2022;March;15;2957,73;591,55;2366,19
2022;March;16;2238,75;447,75;1791,0
2022;March;17;2733,28;546,66;2186,62
2022;March;18;3118,09;623,62;2494,47
2022;March;19;3035,86;607,17;2428,69
2022;March;20;2444,34;488,87;1955,47
2022;March;21;3088,83;617,77;2471,07
2022;March;22;3331,04;666,21;2664,83
2022;March;23;3880,37;776,07;3104,29
2022;March;24;3646,92;729,38;2917,53
2022;March;25;2461,85;492,37;1969,48
2022;March;26;4350,44;870,09;3480,35
2022;March;27;4030,26;806,05;3224,21
2022;March;28;2566,89;513,38;2053,51
2022;March;29;3444,92;688,98;2755,94
2022;March;30;3895,52;779,1;3116,41
2022;March;31;3371,59;674,32;2697,27
2022;April;1;2801,54;560,31;2241,23
2022;April;2;2941,04;588,21;2352,83
2022;April;3;3797,38;759,48;3037,91
2022;April;4;2866,51;573,3;2293,21
2022;April;5;3785,95;757,19;3028,76
2022;April;6;3089,23;617,85;2471,39
2022;April;7;3287,88;657,58;2630,3
2022;April;8;2688,86;537,77;2151,09
2022;April;9;4172,98;834,6;3338,38
2022;April;10;4015,57;803,11;3212,45
2022;April;11;3823,71;764,74;3058,97
2022;April;12;4015,82;803,16;3212,65
2022;April;13;3216,36;643,27;2573,09
2022;April;14;4482,29;896,46;3585,83
2022;April;15;3054,79;610,96;2443,83
2022;April;16;4426,23;885,25;3540,98
2022;April;17;2604,51;520,9;2083,61
2022;April;18;3415,69;683,14;2732,55
2022;April;19;4381,6;876,32;3505,28
2022;April;20;3398,85;679,77;2719,08
2022;April;21;3011,32;602,26;2409,05
2022;April;22;2437,33;487,47;1949,87
2022;April;23;3355,13;671,03;2684,1
2022;April;24;2524,68;504,94;2019,75
2022;April;25;3818,77;763,75;3055,02
2022;April;26;4248,33;849,67;3398,67
2022;April;27;3149,89;629,98;2519,91
2022;April;28;2615,53;523,11;2092,42
2022;April;29;4079,94;815,99;3263,95
2022;April;30;3423,63;684,73;2738,9
2022;May;1;3761,27;752,25;3009,02
2022;May;2;4232,72;846,54;3386,17
2022;May;3;2704,42;540,88;2163,54
2022;May;4;2665,87;533,17;2132,69
2022;May;5;2777,56;555,51;2222,05
2022;May;6;2597,1;519,42;2077,68
2022;May;7;3219,68;643,94;2575,74
2022;May;8;3241,54;648,31;2593,23
2022;May;9;4236,98;847,4;3389,58
2022;May;10;4760,79;952,16;3808,63
2022;May;11;4110,28;822,06;3288,22
2022;May;12;2662,08;532,42;2129,66
2022;May;13;4757,25;951,45;3805,8
2022;May;14;3234,52;646,9;2587,61
2022;May;15;2901,1;580,22;2320,88
2022;May;16;2858,28;571,66;2286,62
2022;May;17;4828,8;965,76;3863,04
2022;May;18;2625,4;525,08;2100,32
2022;May;19;3036,23;607,25;2428,98
2022;May;20;3968,58;793,72;3174,86
2022;May;21;2449,26;489,85;1959,41
2022;May;22;4781,07;956,21;3824,85
2022;May;23;4332,71;866,54;3466,17
2022;May;24;4467,81;893,56;3574,25
2022;May;25;4414,87;882,97;3531,89
2022;May;26;2686,17;537,23;2148,93
2022;May;27;3586,3;717,26;2869,04
2022;May;28;3045,6;609,12;2436,48
2022;May;29;4361,34;872,27;3489,07
2022;May;30;3017,72;603,54;2414,18
2022;May;31;2961,59;592,32;2369,27
2022;June;1;3448,03;689,61;2758,43
2022;June;2;3035,88;607,18;2428,7
2022;June;3;3639,0;727,8;2911,2
2022;June;4;4263,05;852,61;3410,44
2022;June;5;2918,85;583,77;2335,08
2022;June;6;3472,97;694,59;2778,38
2022;June;7;4677,97;935,59;3742,38
2022;June;8;4744,56;948,91;3795,65
2022;June;9;3635,83;727,17;2908,66
2022;June;10;2603,76;520,75;2083,01
2022;June;11;4304,05;860,81;3443,24
2022;June;12;4335,21;867,04;3468,17
2022;June;13;4774,02;954,8;3819,21
2022;June;14;4025,32;805,06;3220,25
2022;June;15;4627,95;925,59;3702,36
2022;June;16;4428,83;885,77;3543,06
2022;June;17;3419,9;683,98;2735,92
2022;June;18;3532,77;706,55;2826,21
2022;June;19;2954,04;590,81;2363,23
2022;June;20;3710,37;742,07;2968,29
2022;June;21;3370,27;674,05;2696,22
2022;June;22;2681,28;536,26;2145,03
2022;June;23;3020,85;604,17;2416,68
2022;June;24;4796,76;959,35;3837,4
2022;June;25;2558,38;511,68;2046,7
2022;June;26;3998,33;799,67;3198,67
2022;June;27;4249,9;849,98;3399,92
2022;June;28;4376,64;875,33;3501,31
2022;June;29;3155,28;631,06;2524,23
2022;June;30;4280,12;856,02;3424,09
2022;July;1;2610,44;522,09;2088,35
2022;July;2;4049,69;809,94;3239,75
2022;July;3;3400,97;680,19;2720,78
2022;July;4;2738,09;547,62;2190,47
2022;July;5;3414,07;682,81;2731,26
2022;July;6;2566,62;513,32;2053,29
2022;July;7;4487,47;897,49;3589,98
2022;July;8;4558,42;911,68;3646,74
2022;July;9;3755,26;751,05;3004,21
2022;July;10;3979,4;795,88;3183,52
2022;July;11;4566,7;913,34;3653,36
2022;July;12;3499,06;699,81;2799,25
2022;July;13;3490,45;698,09;2792,36
2022;July;14;2631,6;526,32;2105,28
2022;July;15;2949,79;589,96;2359,83
2022;July;16;4095,49;819,1;3276,39
2022;July;17;2542,35;508,47;2033,88
2022;July;18;4037,8;807,56;3230,24
2022;July;19;3485,91;697,18;2788,73
2022;July;20;4966,93;993,39;3973,54
2022;July;21;4678,16;935,63;3742,52
2022;July;22;2740,11;548,02;2192,09
2022;July;23;5003,85;1000,77;4003,08
2022;July;24;3507,68;701,54;2806,14
2022;July;25;3374,52;674,9;2699,61
2022;July;26;4883,91;976,78;3907,13
2022;July;27;2653,0;530,6;2122,4
2022;July;28;3547,75;709,55;2838,2
2022;July;29;2759,05;551,81;2207,24
2022;July;30;4031,92;806,38;3225,53
2022;July;31;4404,06;880,81;3523,24
2022;August;1;2525,61;505,12;2020,49
2022;August;2;4203,52;840,7;3362,82
2022;August;3;3088,38;617,68;2470,7
2022;August;4;4495,8;899,16;3596,64
2022;August;5;3097,38;619,48;2477,91
2022;August;6;3646,75;729,35;2917,4
2022;August;7;4610,76;922,15;3688,61
2022;August;8;4750,96;950,19;3800,77
2022;August;9;2742,42;548,48;2193,94
2022;August;10;2947,61;589,52;2358,09
2022;August;11;3463,69;692,74;2770,95
2022;August;12;3550,55;710,11;2840,44
2022;August;13;2446,77;489,35;1957,41
2022;August;14;3882,32;776,46;3105,86
2022;August;15;3898,08;779,62;3118,47
2022;August;16;4767,66;953,53;3814,13
2022;August;17;2854,12;570,82;2283,3
2022;August;18;3440,83;688,17;2752,66
2022;August;19;3737,42;747,48;2989,93
2022;August;20;3292,75;658,55;2634,2
2022;August;21;3511,13;702,23;2808,9
2022;August;22;4789,27;957,85;3831,42
2022;August;23;4681,62;936,32;3745,3
2022;August;24;3359,72;671,94;2687,77
2022;August;25;3594,63;718,93;2875,71
2022;August;26;3593,17;718,63;2874,54
2022;August;27;3484,1;696,82;2787,28
2022;August;28;3455,78;691,16;2764,62
2022;August;29;3258,1;651,62;2606,48
2022;August;30;3709,89;741,98;2967,91
2022;August;31;4173,44;834,69;3338,75
2022;September;1;3483,11;696,62;2786,49
2022;September;2;3543,17;708,63;2834,53
2022;September;3;2455,12;491,02;1964,1
2022;September;4;3653,5;730,7;2922,8
2022;September;5;2355,65;471,13;1884,52
2022;September;6;2707,92;541,58;2166,33
2022;September;7;3893,7;778,74;3114,96
2022;September;8;3417,04;683,41;2733,63
2022;September;9;3491,29;698,26;2793,03
2022;September;10;2514,18;502,84;2011,34
2022;September;11;2707,7;541,54;2166,16
2022;September;12;2400,99;480,2;1920,79
2022;September;13;3965,17;793,03;3172,13
2022;September;14;2411,72;482,34;1929,38
2022;September;15;3248,39;649,68;2598,71
2022;September;16;3601,61;720,32;2881,29
2022;September;17;3396,41;679,28;2717,13
2022;September;18;4154,3;830,86;3323,44
2022;September;19;3126,21;625,24;2500,96
2022;September;20;4534,5;906,9;3627,6
2022;September;21;3110,13;622,03;2488,1
2022;September;22;4550,63;910,13;3640,5
2022;September;23;4403,43;880,69;3522,75
2022;September;24;2312,94;462,59;1850,35
2022;September;25;3004,61;600,92;2403,69
2022;September;26;3340,94;668,19;2672,75
2022;September;27;2379,44;475,89;1903,55
2022;September;28;3707,76;741,55;2966,21
2022;September;29;3872,09;774,42;3097,67
2022;September;30;3854,46;770,89;3083,57
2022;October;1;4288,26;857,65;3430,61
2022;October;2;2249,94;449,99;1799,95
2022;October;3;4240,03;848,01;3392,02
2022;October;4;2856,44;571,29;2285,15
2022;October;5;3681,07;736,21;2944,85
2022;October;6;3152,28;630,46;2521,82
2022;October;7;2591,51;518,3;2073,21
2022;October;8;4156,5;831,3;3325,2
2022;October;9;4237,78;847,56;3390,23
2022;October;10;2322,63;464,53;1858,1
2022;October;11;4134,58;826,92;3307,66
2022;October;12;3330,4;666,08;2664,32
2022;October;13;4247,78;849,56;3398,22
2022;October;14;2568,26;513,65;2054,61
2022;October;15;2495,44;499,09;1996,35
2022;October;16;3954,31;790,86;3163,44
2022;October;17;3602,11;720,42;2881,69
2022;October;18;2225,74;445,15;1780,59
2022;October;19;3645,59;729,12;2916,47
2022;October;20;3748,91;749,78;2999,13
2022;October;21;3761,46;752,29;3009,17
2022;October;22;2507,32;501,46;2005,86
2022;October;23;3640,78;728,16;2912,62
2022;October;24;2940,47;588,09;2352,38
2022;October;25;2866,15;573,23;2292,92
2022;October;26;2857,02;571,4;2285,62
2022;October;27;2473,32;494,66;1978,66
2022;October;28;2233,87;446,77;1787,09
2022;October;29;3279,17;655,83;2623,34
2022;October;30;2168,7;433,74;1734,96
2022;October;31;4166,74;833,35;3333,4
2022;November;1;3692,28;738,46;2953,82
2022;November;2;2504,92;500,98;2003,94
2022;November;3;3287,75;657,55;2630,2
2022;November;4;2690,14;538,03;2152,11
2022;November;5;4504,11;900,82;3603,29
2022;November;6;3332,84;666,57;2666,27
2022;November;7;3052,36;610,47;2441,88
2022;November;8;2456,68;491,34;1965,34
2022;November;9;4460,83;892,17;3568,66
2022;November;10;3214,83;642,97;2571,86
2022;November;11;2886,11;577,22;2308,89
2022;November;12;3149,86;629,97;2519,89
2022;November;13;3131,94;626,39;2505,56
2022;November;14;3967,86;793,57;3174,29
2022;November;15;3473,58;694,72;2778,86
2022;November;16;4079,79;815,96;3263,84
2022;November;17;2630,05;526,01;2104,04
2022;November;18;4376,1;875,22;3500,88
2022;November;19;3832,33;766,47;3065,87
2022;November;20;2489,39;497,88;1991,51
2022;November;21;2411,37;482,27;1929,09
2022;November;22;3914,98;783,0;3131,98
2022;November;23;4671,35;934,27;3737,08
2022;November;24;4257,96;851,59;3406,37
2022;November;25;4079,11;815,82;3263,29
2022;November;26;3117,28;623,46;2493,83
2022;November;27;2931,12;586,22;2344,9
2022;November;28;2455,44;491,09;1964,36
2022;November;29;3900,47;780,09;3120,37
2022;November;30;3039,45;607,89;2431,56
2022;December;1;2904,81;580,96;2323,85
2022;December;2;3243,23;648,65;2594,59
2022;December;3;3269,56;653,91;2615,64
2022;December;4;2346,03;469,21;1876,83
2022;December;5;3318,8;663,76;2655,04
2022;December;6;2550,91;510,18;2040,73
2022;December;7;4076,98;815,4;3261,58
2022;December;8;3997,16;799,43;3197,73
2022;December;9;2481,67;496,33;1985,33
2022;December;10;3857,95;771,59;3086,36
2022;December;11;3307,66;661,53;2646,13
2022;December;12;4107,33;821,47;3285,86
2022;December;13;4230,84;846,17;3384,67
2022;December;14;4438,87;887,77;3551,1
2022;December;15;3168,55;633,71;2534,84
2022;December;16;4263,15;852,63;3410,52
2022;December;17;4041,41;808,28;3233,13
2022;December;18;3362,74;672,55;2690,19
2022;December;19;3871,49;774,3;3097,19
2022;December;20;3875,57;775,11;3100,45
2022;December;21;3392,26;678,45;2713,8
2022;December;22;2309,21;461,84;1847,36
2022;December;23;3334,28;666,86;2667,43
2022;December;24;2654,15;530,83;2123,32
2022;December;25;2439,05;487,81;1951,24
2022;December;26;4478,74;895,75;3582,99
2022;December;27;2831,71;566,34;2265,37
2022;December;28;2829,9;565,98;2263,92
2022;December;29;2548,34;509,67;2038,67
2022;December;30;2577,89;515,58;2062,32
2022;December;31;2986,56;597,31;2389,25
2023;January;1;2414,32;482,86;1931,46
2023;January;2;2606,98;521,4;2085,58
2023;January;3;3245,48;649,1;2596,39
2023;January;4;3634,16;726,83;2907,33
2023;January;5;2870,78;574,16;2296,63
2023;January;6;3789,57;757,91;3031,65
2023;January;7;3445,72;689,14;2756,58
2023;January;8;3765,03;753,01;3012,02
2023;January;9;2875,16;575,03;2300,13
2023;January;10;3271,73;654,35;2617,38
2023;January;11;4277,73;855,55;3422,18
2023;January;12;3459,03;691,81;2767,23
2023;January;13;2815,75;563,15;2252,6
2023;January;14;2869,73;573,95;2295,79
2023;January;15;2534,92;506,98;2027,94
2023;January;16;3379,41;675,88;2703,53
2023;January;17;2924,47;584,89;2339,58
2023;January;18;2946,12;589,22;2356,9
2023;January;19;3982,36;796,47;3185,89
2023;January;20;2331,91;466,38;1865,53
2023;January;21;2452,23;490,45;1961,79
2023;January;22;2379,43;475,89;1903,54
2023;January;23;3073,33;614,67;2458,66
2023;January;24;3513,7;702,74;2810,96
2023;January;25;2663,33;532,67;2130,66
2023;January;26;3720,59;744,12;2976,48
2023;January;27;3721,29;744,26;2977,03
2023;January;28;2457,71;491,54;1966,17
2023;January;29;2989,4;597,88;2391,52
2023;January;30;4083,21;816,64;3266,57
2023;January;31;3886,71;777,34;3109,36
2023;February;1;4168,19;833,64;3334,56
